Payment Date,Tender,Card Brand,Amount
09-Mar-2020 03:30 PM EDT,Debit Card,MC,12.94
09-Mar-2020 03:29 PM EDT,Gift Cards,,12.94
09-Mar-2020 03:26 PM EDT,Cash,,25.88
09-Mar-2020 03:25 PM EDT,Cash,,6.47
09-Mar-2020 03:24 PM EDT,Cash,,3.47
09-Mar-2020 03:23 PM EDT,Gift Cards,,3
09-Mar-2020 03:10 PM EDT,Debit Card,VISA,12.94
09-Mar-2020 03:06 PM EDT,Debit Card,VISA,12.94
09-Mar-2020 02:45 PM EDT,Debit Card,VISA,6.47
09-Mar-2020 02:36 PM EDT,Debit Card,VISA,12.94
09-Mar-2020 02:21 PM EDT,Cash,,12.94
09-Mar-2020 02:00 PM EDT,Cash,,12.94
09-Mar-2020 01:50 PM EDT,Cash,,6.47
09-Mar-2020 01:43 PM EDT,Debit Card,VISA,6.47
09-Mar-2020 01:42 PM EDT,Credit Card,VISA,12.94
09-Mar-2020 01:19 PM EDT,Cash,,6.47
09-Mar-2020 01:18 PM EDT,Cash,,6.47
09-Mar-2020 01:10 PM EDT,Debit Card,MC,6.47
09-Mar-2020 01:09 PM EDT,Debit Card,VISA,6.47
09-Mar-2020 12:59 PM EDT,Cash,,12.94
09-Mar-2020 12:38 PM EDT,Credit Card,MC,6.47
09-Mar-2020 12:37 PM EDT,Cash,,6.47
09-Mar-2020 12:37 PM EDT,Cash,,6.47
09-Mar-2020 12:36 PM EDT,Cash,,6.47
09-Mar-2020 12:36 PM EDT,Cash,,6.47
09-Mar-2020 12:35 PM EDT,Cash,,6.47
09-Mar-2020 12:32 PM EDT,Cash,,6.47
09-Mar-2020 12:23 PM EDT,Cash,,12.94
08-Mar-2020 10:07 PM EDT,Debit Card,MC,7.02
08-Mar-2020 10:06 PM EDT,Debit Card,MC,7.72
08-Mar-2020 09:02 PM EDT,Cash,,31.46
08-Mar-2020 08:55 PM EDT,Debit Card,VISA,17.41
08-Mar-2020 08:51 PM EDT,Debit Card,VISA,19.23
08-Mar-2020 08:09 PM EDT,Debit Card,MC,12.21
08-Mar-2020 08:08 PM EDT,Cash,,9.97
08-Mar-2020 08:02 PM EDT,Debit Card,MC,15.58
08-Mar-2020 07:41 PM EDT,Debit Card,VISA,9.83
08-Mar-2020 07:35 PM EDT,Cash,,21.92
08-Mar-2020 07:18 PM EDT,Debit Card,VISA,20.64
08-Mar-2020 07:10 PM EDT,Debit Card,VISA,29.06
08-Mar-2020 07:05 PM EDT,Cash,,17.13
08-Mar-2020 06:43 PM EDT,Debit Card,VISA,16.8
08-Mar-2020 06:37 PM EDT,Cash,,8.99
08-Mar-2020 06:29 PM EDT,Debit Card,MC,41.07
08-Mar-2020 06:18 PM EDT,Credit Card,DISCOVER,17.69
08-Mar-2020 06:08 PM EDT,Cash,,10.53
08-Mar-2020 06:07 PM EDT,Debit Card,VISA,17.55
08-Mar-2020 06:06 PM EDT,Credit Card,AMEX,14.04
08-Mar-2020 06:05 PM EDT,Cash,,7.02
08-Mar-2020 06:04 PM EDT,Cash,,12.64
08-Mar-2020 06:03 PM EDT,Cash,,9.83
08-Mar-2020 06:03 PM EDT,Cash,,4.91
08-Mar-2020 05:45 PM EDT,Credit Card,VISA,2.81
08-Mar-2020 05:32 PM EDT,Debit Card,VISA,4.12
08-Mar-2020 05:32 PM EDT,Gift Cards,,0.09
08-Mar-2020 05:31 PM EDT,Gift Cards,,4.91
08-Mar-2020 05:10 PM EDT,Debit Card,MC,10.53
08-Mar-2020 05:04 PM EDT,Debit Card,MC,9.83
08-Mar-2020 04:37 PM EDT,Debit Card,VISA,3.51
08-Mar-2020 04:18 PM EDT,Cash,,14.04
08-Mar-2020 03:03 PM EDT,Debit Card,MC,10.53
08-Mar-2020 02:41 PM EDT,Debit Card,VISA,6.32
08-Mar-2020 02:34 PM EDT,Debit Card,VISA,4.21
08-Mar-2020 02:32 PM EDT,Cash,,4.21
08-Mar-2020 02:31 PM EDT,Cash,,4.91
08-Mar-2020 02:01 PM EDT,Cash,,13.34
08-Mar-2020 02:00 PM EDT,Debit Card,MC,11.93
08-Mar-2020 01:57 PM EDT,Debit Card,VISA,4.91
08-Mar-2020 01:42 PM EDT,Debit Card,MC,14.04
08-Mar-2020 01:41 PM EDT,Cash,,7.02
08-Mar-2020 12:59 PM EDT,Cash,,12.64
08-Mar-2020 12:46 PM EDT,Cash,,14.04
08-Mar-2020 12:19 PM EDT,Cash,,11.93
08-Mar-2020 12:12 PM EDT,Debit Card,MC,39.91
07-Mar-2020 09:48 PM EST,Debit Card,VISA,26.54
07-Mar-2020 09:28 PM EST,Debit Card,MC,10.95
07-Mar-2020 08:19 PM EST,Debit Card,VISA,9.69
07-Mar-2020 08:16 PM EST,Credit Card,VISA,6.32
07-Mar-2020 08:16 PM EST,Debit Card,VISA,9.41
07-Mar-2020 08:16 PM EST,Debit Card,MC,7.72
07-Mar-2020 08:15 PM EST,Debit Card,VISA,10.53
07-Mar-2020 08:15 PM EST,Debit Card,VISA,6.74
07-Mar-2020 08:15 PM EST,Debit Card,MC,10.11
07-Mar-2020 07:04 PM EST,Debit Card,MC,19.8
07-Mar-2020 06:53 PM EST,Debit Card,VISA,28.92
07-Mar-2020 06:52 PM EST,Debit Card,VISA,17.83
07-Mar-2020 06:14 PM EST,Debit Card,MC,19.52
07-Mar-2020 05:14 PM EST,Debit Card,MC,14.46
07-Mar-2020 05:13 PM EST,Debit Card,VISA,12.21
07-Mar-2020 05:13 PM EST,Debit Card,VISA,12.64
07-Mar-2020 05:04 PM EST,Debit Card,MC,12.07
07-Mar-2020 05:04 PM EST,Debit Card,VISA,8.85
07-Mar-2020 05:04 PM EST,Debit Card,MC,9.55
07-Mar-2020 04:29 PM EST,Credit Card,VISA,37.07
07-Mar-2020 04:20 PM EST,Debit Card,MC,16.99
07-Mar-2020 04:05 PM EST,Debit Card,MC,16.99
07-Mar-2020 03:34 PM EST,Debit Card,VISA,18.25
07-Mar-2020 03:20 PM EST,Debit Card,MC,23.59
07-Mar-2020 03:20 PM EST,Credit Card,MC,23.59
07-Mar-2020 03:20 PM EST,Credit Card,MC,23.59
07-Mar-2020 03:14 PM EST,Debit Card,MC,13.48
07-Mar-2020 02:07 PM EST,Debit Card,MC,7.16
07-Mar-2020 02:07 PM EST,Debit Card,VISA,5.62
07-Mar-2020 02:05 PM EST,Debit Card,VISA,18.39
07-Mar-2020 01:54 PM EST,Debit Card,VISA,14.74
07-Mar-2020 01:37 PM EST,Debit Card,MC,11.37
07-Mar-2020 12:27 PM EST,Debit Card,VISA,10.95
07-Mar-2020 12:20 PM EST,Credit Card,VISA,7.02
06-Mar-2020 09:19 PM EST,Debit Card,MC,26.25
06-Mar-2020 08:22 PM EST,Debit Card,MC,12.21
06-Mar-2020 07:47 PM EST,Credit Card,VISA,20.78
06-Mar-2020 07:27 PM EST,Debit Card,MC,15.16
06-Mar-2020 07:15 PM EST,Debit Card,VISA,11.93
06-Mar-2020 07:15 PM EST,Debit Card,VISA,8.14
06-Mar-2020 06:16 PM EST,Debit Card,MC,9.83
06-Mar-2020 06:00 PM EST,Debit Card,VISA,10.67
06-Mar-2020 04:53 PM EST,Debit Card,VISA,8
06-Mar-2020 04:25 PM EST,Debit Card,MC,15.16
06-Mar-2020 04:24 PM EST,Debit Card,VISA,17.69
06-Mar-2020 03:41 PM EST,Credit Card,MC,6.88
05-Mar-2020 09:03 PM EST,Debit Card,VISA,22.46
05-Mar-2020 09:01 PM EST,Debit Card,VISA,7.44
05-Mar-2020 09:01 PM EST,Credit Card,DISCOVER,10.25
05-Mar-2020 09:01 PM EST,Debit Card,MC,10.95
05-Mar-2020 08:59 PM EST,Credit Card,MC,25.27
05-Mar-2020 08:58 PM EST,Credit Card,MC,12.21
05-Mar-2020 08:57 PM EST,Debit Card,VISA,28.78
05-Mar-2020 07:25 PM EST,Debit Card,MC,21.62
05-Mar-2020 06:06 PM EST,Debit Card,VISA,4.91
05-Mar-2020 06:05 PM EST,Debit Card,VISA,7.72
05-Mar-2020 05:55 PM EST,Credit Card,VISA,22.46
05-Mar-2020 05:20 PM EST,Debit Card,MC,7.44
05-Mar-2020 04:52 PM EST,Cash,,6.46
05-Mar-2020 04:29 PM EST,Cash,,3.51
05-Mar-2020 04:28 PM EST,Cash,,3.51
05-Mar-2020 04:03 PM EST,Cash,,3.92
05-Mar-2020 03:56 PM EST,Cash,,16.29
05-Mar-2020 03:23 PM EST,Debit Card,VISA,12.07
05-Mar-2020 03:22 PM EST,Debit Card,MC,16.43
05-Mar-2020 02:42 PM EST,Debit Card,MC,15.67
05-Mar-2020 02:08 PM EST,Cash,,13.06
05-Mar-2020 12:10 PM EST,Cash,,2.81
04-Mar-2020 08:27 PM EST,Debit Card,VISA,8.56
04-Mar-2020 08:27 PM EST,Debit Card,MC,7.58
04-Mar-2020 08:12 PM EST,Debit Card,MC,30.1
04-Mar-2020 08:10 PM EST,Cash,,6.94
04-Mar-2020 08:09 PM EST,Credit Card,VISA,7.86
04-Mar-2020 08:08 PM EST,Debit Card,VISA,19.09
04-Mar-2020 07:31 PM EST,Credit Card,MC,12.71
04-Mar-2020 06:06 PM EST,Gift Cards,,3.71
04-Mar-2020 06:06 PM EST,Gift Cards,,15
04-Mar-2020 05:59 PM EST,Debit Card,VISA,12.77
04-Mar-2020 05:58 PM EST,Debit Card,VISA,7.45
04-Mar-2020 05:03 PM EST,Credit Card,VISA,6.32
04-Mar-2020 05:00 PM EST,Debit Card,MC,8.6
04-Mar-2020 04:59 PM EST,Cash,,9.86
04-Mar-2020 04:58 PM EST,Cash,,4.92
04-Mar-2020 04:05 PM EST,Cash,,14.74
04-Mar-2020 03:40 PM EST,Cash,,5.81
04-Mar-2020 03:19 PM EST,Cash,,10.39
04-Mar-2020 03:09 PM EST,Debit Card,VISA,15.74
04-Mar-2020 02:40 PM EST,Credit Card,VISA,7.58
04-Mar-2020 02:00 PM EST,Cash,,23.5
04-Mar-2020 12:06 PM EST,Cash,,9.73
03-Mar-2020 09:20 PM EST,Debit Card,MC,8.42
03-Mar-2020 08:46 PM EST,Debit Card,MC,14.04
03-Mar-2020 08:02 PM EST,Credit Card,DISCOVER,2.81
03-Mar-2020 07:54 PM EST,Cash,,12.64
03-Mar-2020 07:51 PM EST,Debit Card,MC,9.83
03-Mar-2020 07:51 PM EST,Debit Card,VISA,9.83
03-Mar-2020 07:31 PM EST,Cash,,4.21
03-Mar-2020 07:23 PM EST,Cash,,11.93
03-Mar-2020 07:05 PM EST,Debit Card,MC,20.34
03-Mar-2020 07:04 PM EST,Gift Cards,,3.53
03-Mar-2020 07:04 PM EST,Debit Card,MC,8.42
03-Mar-2020 06:28 PM EST,Debit Card,MC,3.45
03-Mar-2020 05:56 PM EST,Debit Card,VISA,15.44
03-Mar-2020 05:11 PM EST,Cash,,13.34
03-Mar-2020 04:42 PM EST,Cash,,1.08
03-Mar-2020 04:19 PM EST,Debit Card,VISA,9.97
03-Mar-2020 04:00 PM EST,Debit Card,MC,21.76
03-Mar-2020 03:53 PM EST,Debit Card,VISA,6.32
03-Mar-2020 02:50 PM EST,Debit Card,MC,19.66
03-Mar-2020 02:49 PM EST,Cash,,5.83
03-Mar-2020 01:47 PM EST,Credit Card,VISA,6.46
03-Mar-2020 12:10 PM EST,Debit Card,VISA,4.63
03-Mar-2020 12:01 PM EST,Debit Card,MC,3.79
03-Mar-2020 12:00 PM EST,Cash,,7.3
03-Mar-2020 11:59 AM EST,Cash,,6.18
03-Mar-2020 11:58 AM EST,Cash,,4.49
02-Mar-2020 09:49 PM EST,Debit Card,VISA,6.47
02-Mar-2020 09:38 PM EST,Debit Card,MC,32.35
02-Mar-2020 09:37 PM EST,Debit Card,MC,12.94
02-Mar-2020 08:55 PM EST,Debit Card,MC,6.47
02-Mar-2020 08:54 PM EST,Credit Card,DISCOVER,6.47
02-Mar-2020 08:54 PM EST,Debit Card,MC,6.47
02-Mar-2020 08:54 PM EST,Credit Card,MC,6.47
02-Mar-2020 08:53 PM EST,Credit Card,VISA,6.47
02-Mar-2020 08:41 PM EST,Debit Card,VISA,12.94
02-Mar-2020 08:28 PM EST,Debit Card,VISA,6.47
02-Mar-2020 08:27 PM EST,Debit Card,VISA,6.47
02-Mar-2020 08:14 PM EST,Gift Cards,,5
02-Mar-2020 08:13 PM EST,Debit Card,MC,6.47
02-Mar-2020 08:01 PM EST,Debit Card,VISA,6.47
02-Mar-2020 08:01 PM EST,Debit Card,VISA,6.47
02-Mar-2020 07:55 PM EST,Credit Card,DISCOVER,6.47
02-Mar-2020 07:55 PM EST,Debit Card,VISA,6.47
02-Mar-2020 07:54 PM EST,Debit Card,VISA,6.47
02-Mar-2020 07:54 PM EST,Debit Card,MC,6.47
02-Mar-2020 07:52 PM EST,Debit Card,VISA,6.47
02-Mar-2020 07:48 PM EST,Credit Card,DISCOVER,12.94
02-Mar-2020 07:47 PM EST,Credit Card,MC,12.94
02-Mar-2020 07:42 PM EST,Debit Card,MC,19.41
02-Mar-2020 07:41 PM EST,Debit Card,MC,12.94
02-Mar-2020 07:13 PM EST,Credit Card,VISA,12.94
02-Mar-2020 07:13 PM EST,Debit Card,VISA,6.47
02-Mar-2020 07:11 PM EST,Credit Card,VISA,12.94
02-Mar-2020 06:36 PM EST,Debit Card,MC,19.41
02-Mar-2020 06:27 PM EST,Debit Card,VISA,6.47
02-Mar-2020 06:27 PM EST,Debit Card,VISA,25.88
02-Mar-2020 06:17 PM EST,Debit Card,MC,12.94
02-Mar-2020 06:14 PM EST,Credit Card,VISA,6.47
02-Mar-2020 06:13 PM EST,Debit Card,VISA,6.47
02-Mar-2020 05:44 PM EST,Debit Card,VISA,6.47
02-Mar-2020 05:22 PM EST,Debit Card,MC,12.94
02-Mar-2020 04:49 PM EST,Cash,,6.47
02-Mar-2020 04:48 PM EST,Debit Card,VISA,6.47
02-Mar-2020 04:48 PM EST,Cash,,6.47
02-Mar-2020 04:38 PM EST,Cash,,6.47
02-Mar-2020 04:37 PM EST,Cash,,12.94
02-Mar-2020 04:36 PM EST,Cash,,6.47
02-Mar-2020 04:33 PM EST,Debit Card,VISA,5.35
02-Mar-2020 04:10 PM EST,Debit Card,VISA,6.47
02-Mar-2020 03:28 PM EST,Credit Card,VISA,12.94
02-Mar-2020 03:28 PM EST,Debit Card,VISA,12.94
02-Mar-2020 03:19 PM EST,Cash,,12.94
02-Mar-2020 03:14 PM EST,Debit Card,VISA,6.47
02-Mar-2020 03:14 PM EST,Cash,,6.47
02-Mar-2020 03:13 PM EST,Cash,,6.47
02-Mar-2020 03:12 PM EST,Cash,,6.47
02-Mar-2020 03:11 PM EST,Cash,,12.94
02-Mar-2020 03:07 PM EST,Debit Card,VISA,12.94
02-Mar-2020 02:56 PM EST,Cash,,6.47
02-Mar-2020 02:43 PM EST,Credit Card,MC,6.47
02-Mar-2020 02:17 PM EST,Credit Card,VISA,12.94
02-Mar-2020 12:22 PM EST,Cash,,12.94
01-Mar-2020 09:29 PM EST,Debit Card,VISA,20.78
01-Mar-2020 09:26 PM EST,Debit Card,MC,13.01
01-Mar-2020 09:25 PM EST,Cash,,8.4
01-Mar-2020 08:51 PM EST,Debit Card,VISA,17.97
01-Mar-2020 07:51 PM EST,Debit Card,VISA,21.06
01-Mar-2020 07:28 PM EST,Debit Card,MC,5.05
01-Mar-2020 07:19 PM EST,Cash,,17.13
01-Mar-2020 06:56 PM EST,Debit Card,VISA,12.92
01-Mar-2020 06:55 PM EST,Gift Cards,,11.65
01-Mar-2020 06:54 PM EST,Cash,,11.37
01-Mar-2020 06:54 PM EST,Debit Card,MC,10.95
01-Mar-2020 06:53 PM EST,Debit Card,VISA,16.57
01-Mar-2020 06:46 PM EST,Debit Card,MC,12.07
01-Mar-2020 06:36 PM EST,Credit Card,VISA,18.25
01-Mar-2020 06:11 PM EST,Credit Card,VISA,18.26
01-Mar-2020 06:08 PM EST,Cash,,14.6
01-Mar-2020 05:47 PM EST,Credit Card,MC,11.93
01-Mar-2020 05:21 PM EST,Cash,,7.55
01-Mar-2020 05:20 PM EST,Gift Cards,,10
01-Mar-2020 04:30 PM EST,Credit Card,VISA,23.17
01-Mar-2020 04:27 PM EST,Cash,,9.13
01-Mar-2020 04:26 PM EST,Credit Card,VISA,11.93
01-Mar-2020 04:17 PM EST,Credit Card,MC,6.32
01-Mar-2020 04:16 PM EST,Credit Card,MC,4.91
01-Mar-2020 04:15 PM EST,Cash,,5.62
01-Mar-2020 04:07 PM EST,Cash,,16.15
01-Mar-2020 03:59 PM EST,Cash,,28.08
01-Mar-2020 03:50 PM EST,Credit Card,MC,6.32
01-Mar-2020 03:10 PM EST,Credit Card,DISCOVER,11.23
01-Mar-2020 02:57 PM EST,Cash,,9.13
01-Mar-2020 02:48 PM EST,Cash,,20
01-Mar-2020 02:48 PM EST,Cash,,18.25
01-Mar-2020 02:22 PM EST,Cash,,11.23
01-Mar-2020 02:20 PM EST,Cash,,14.04
01-Mar-2020 02:20 PM EST,Cash,,11.23
01-Mar-2020 02:19 PM EST,Cash,,12.64
01-Mar-2020 01:49 PM EST,Cash,,4.21
01-Mar-2020 01:49 PM EST,Cash,,3.51
01-Mar-2020 01:48 PM EST,Cash,,1.32
01-Mar-2020 01:48 PM EST,Gift Cards,,5
01-Mar-2020 01:45 PM EST,Credit Card,MC,21.06
01-Mar-2020 01:40 PM EST,Cash,,21.06
01-Mar-2020 01:16 PM EST,Cash,,11.23
01-Mar-2020 01:10 PM EST,Cash,,8.42
01-Mar-2020 12:37 PM EST,Credit Card,VISA,9.83
29-Feb-2020 09:28 PM EST,Debit Card,VISA,6.88
29-Feb-2020 09:20 PM EST,Debit Card,VISA,26.03
29-Feb-2020 09:11 PM EST,Cash,,0
29-Feb-2020 08:48 PM EST,Debit Card,VISA,19.23
29-Feb-2020 08:27 PM EST,Credit Card,DISCOVER,14.46
29-Feb-2020 08:27 PM EST,Debit Card,MC,6.46
29-Feb-2020 08:24 PM EST,Credit Card,VISA,5.9
29-Feb-2020 07:33 PM EST,Credit Card,VISA,15.3
29-Feb-2020 07:15 PM EST,Debit Card,VISA,12.78
29-Feb-2020 07:07 PM EST,Debit Card,VISA,19.66
29-Feb-2020 06:34 PM EST,Debit Card,MC,17.55
29-Feb-2020 06:15 PM EST,Debit Card,VISA,21.62
29-Feb-2020 06:00 PM EST,Debit Card,MC,18.67
29-Feb-2020 05:10 PM EST,Cash,,20
29-Feb-2020 04:16 PM EST,Debit Card,VISA,17.69
29-Feb-2020 04:02 PM EST,Debit Card,VISA,8.85
29-Feb-2020 03:53 PM EST,Debit Card,MC,8.14
29-Feb-2020 03:37 PM EST,Debit Card,VISA,18.11
29-Feb-2020 03:30 PM EST,Credit Card,MC,16.71
29-Feb-2020 12:28 PM EST,Credit Card,MC,12.5
28-Feb-2020 08:13 PM EST,Debit Card,VISA,6.18
28-Feb-2020 07:03 PM EST,Debit Card,VISA,15.72
28-Feb-2020 07:02 PM EST,Debit Card,VISA,9.97
28-Feb-2020 06:46 PM EST,Debit Card,MC,9.83
28-Feb-2020 04:39 PM EST,Debit Card,MC,24.57
28-Feb-2020 04:26 PM EST,Debit Card,MC,5.62
28-Feb-2020 03:59 PM EST,Debit Card,MC,14.04
28-Feb-2020 03:43 PM EST,Cash,,7.02
28-Feb-2020 01:24 PM EST,Cash,,6.32
27-Feb-2020 09:00 PM EST,Debit Card,VISA,5.48
27-Feb-2020 08:59 PM EST,Debit Card,VISA,6.6
27-Feb-2020 08:58 PM EST,Debit Card,MC,8.68
27-Feb-2020 08:57 PM EST,Debit Card,MC,9.41
27-Feb-2020 08:57 PM EST,Debit Card,VISA,9.13
27-Feb-2020 08:56 PM EST,Debit Card,MC,8.42
27-Feb-2020 08:53 PM EST,Debit Card,VISA,5.34
27-Feb-2020 08:52 PM EST,Debit Card,VISA,8.42
27-Feb-2020 08:52 PM EST,Debit Card,MC,11.93
27-Feb-2020 08:51 PM EST,Debit Card,MC,6.45
27-Feb-2020 08:50 PM EST,Debit Card,VISA,8.28
27-Feb-2020 08:50 PM EST,Debit Card,MC,7.16
27-Feb-2020 08:21 PM EST,Debit Card,MC,17.94
27-Feb-2020 05:12 PM EST,Debit Card,VISA,8.85
27-Feb-2020 05:11 PM EST,Debit Card,VISA,9.69
27-Feb-2020 04:51 PM EST,Credit Card,MC,7.58
27-Feb-2020 03:41 PM EST,Credit Card,DISCOVER,11.23
27-Feb-2020 02:59 PM EST,Cash,,5.94
27-Feb-2020 02:46 PM EST,Debit Card,MC,16.71
27-Feb-2020 01:16 PM EST,Debit Card,MC,12.5
27-Feb-2020 12:58 PM EST,Cash,,31.59
26-Feb-2020 09:27 PM EST,Debit Card,VISA,15.61
26-Feb-2020 09:26 PM EST,Credit Card,DISCOVER,8.85
26-Feb-2020 09:19 PM EST,Credit Card,DISCOVER,18.39
26-Feb-2020 09:18 PM EST,Debit Card,MC,9.41
26-Feb-2020 09:18 PM EST,Debit Card,MC,10.11
26-Feb-2020 09:16 PM EST,Debit Card,VISA,26.19
26-Feb-2020 08:13 PM EST,Debit Card,VISA,8.14
26-Feb-2020 07:20 PM EST,Debit Card,MC,7.02
26-Feb-2020 07:19 PM EST,Debit Card,MC,9.55
26-Feb-2020 07:08 PM EST,Debit Card,VISA,12.78
26-Feb-2020 07:07 PM EST,Debit Card,VISA,10.25
26-Feb-2020 06:39 PM EST,Cash,,5
26-Feb-2020 06:20 PM EST,Debit Card,VISA,14.32
26-Feb-2020 05:48 PM EST,Debit Card,VISA,11.79
26-Feb-2020 05:48 PM EST,Cash,,8.14
26-Feb-2020 05:47 PM EST,Debit Card,VISA,9.97
26-Feb-2020 05:46 PM EST,Cash,,10
26-Feb-2020 03:49 PM EST,Credit Card,DISCOVER,12.77
26-Feb-2020 03:00 PM EST,Debit Card,VISA,14.74
26-Feb-2020 02:43 PM EST,Debit Card,VISA,21.9
26-Feb-2020 02:41 PM EST,Cash,,11.23
26-Feb-2020 02:41 PM EST,Cash,,6.19
26-Feb-2020 02:31 PM EST,Cash,,5.34
26-Feb-2020 02:30 PM EST,Credit Card,VISA,8.14
26-Feb-2020 02:25 PM EST,Credit Card,VISA,6.88
26-Feb-2020 02:18 PM EST,Cash,,7.02
26-Feb-2020 11:55 AM EST,Cash,,5.9
25-Feb-2020 09:21 PM EST,Debit Card,MC,6.32
25-Feb-2020 09:21 PM EST,Debit Card,VISA,3.65
25-Feb-2020 09:20 PM EST,Cash,,7.72
25-Feb-2020 09:19 PM EST,Debit Card,VISA,3.51
25-Feb-2020 08:30 PM EST,Debit Card,VISA,8.42
25-Feb-2020 08:29 PM EST,Debit Card,VISA,6.32
25-Feb-2020 08:28 PM EST,Credit Card,DISCOVER,2.81
25-Feb-2020 08:14 PM EST,Cash,,7.72
25-Feb-2020 08:05 PM EST,Cash,,15.44
25-Feb-2020 07:57 PM EST,Debit Card,VISA,4.91
25-Feb-2020 07:53 PM EST,Debit Card,MC,4.91
25-Feb-2020 07:52 PM EST,Debit Card,VISA,5.62
25-Feb-2020 07:52 PM EST,Debit Card,VISA,6.32
25-Feb-2020 07:51 PM EST,Credit Card,DISCOVER,5.62
25-Feb-2020 07:51 PM EST,Debit Card,MC,8.42
25-Feb-2020 07:44 PM EST,Debit Card,VISA,5.62
25-Feb-2020 07:43 PM EST,Cash,,7.02
25-Feb-2020 07:43 PM EST,Debit Card,VISA,14.74
25-Feb-2020 07:42 PM EST,Debit Card,VISA,14.04
25-Feb-2020 07:17 PM EST,Debit Card,MC,6.32
25-Feb-2020 07:16 PM EST,Debit Card,MC,5.05
25-Feb-2020 07:16 PM EST,Cash,,4.21
25-Feb-2020 07:15 PM EST,Cash,,4.91
25-Feb-2020 07:15 PM EST,Debit Card,VISA,4.91
25-Feb-2020 07:14 PM EST,Cash,,5.62
25-Feb-2020 07:13 PM EST,Cash,,7.02
25-Feb-2020 07:04 PM EST,Credit Card,MC,10.67
25-Feb-2020 07:03 PM EST,Debit Card,VISA,8.85
25-Feb-2020 07:03 PM EST,Cash,,8
25-Feb-2020 07:02 PM EST,Credit Card,VISA,12.78
25-Feb-2020 06:59 PM EST,Debit Card,MC,18.25
25-Feb-2020 06:35 PM EST,Debit Card,MC,7.72
25-Feb-2020 06:35 PM EST,Cash,,5.76
25-Feb-2020 06:34 PM EST,Debit Card,VISA,3.93
25-Feb-2020 06:34 PM EST,Debit Card,VISA,7.44
25-Feb-2020 06:28 PM EST,Debit Card,VISA,18.11
25-Feb-2020 06:09 PM EST,Debit Card,VISA,10.11
25-Feb-2020 06:09 PM EST,Debit Card,MC,7.58
25-Feb-2020 06:08 PM EST,Debit Card,VISA,7.16
25-Feb-2020 06:07 PM EST,Cash,,6.88
25-Feb-2020 06:06 PM EST,Debit Card,VISA,9.69
25-Feb-2020 06:06 PM EST,Credit Card,VISA,10.95
25-Feb-2020 06:05 PM EST,Debit Card,MC,9.27
25-Feb-2020 05:55 PM EST,Debit Card,MC,9.27
25-Feb-2020 05:52 PM EST,Debit Card,VISA,10.25
25-Feb-2020 05:51 PM EST,Cash,,8
25-Feb-2020 05:51 PM EST,Debit Card,MC,6.74
25-Feb-2020 05:42 PM EST,Debit Card,VISA,6.74
25-Feb-2020 05:42 PM EST,Credit Card,VISA,8.42
25-Feb-2020 05:41 PM EST,Cash,,8
25-Feb-2020 05:41 PM EST,Debit Card,MC,7.58
25-Feb-2020 05:40 PM EST,Debit Card,VISA,7.02
25-Feb-2020 05:40 PM EST,Debit Card,VISA,8.56
25-Feb-2020 05:39 PM EST,Cash,,7.72
25-Feb-2020 05:34 PM EST,Credit Card,VISA,12.5
25-Feb-2020 05:07 PM EST,Credit Card,MC,5
25-Feb-2020 04:51 PM EST,Debit Card,VISA,2.16
25-Feb-2020 04:50 PM EST,Cash,,12.78
25-Feb-2020 04:43 PM EST,Credit Card,AMEX,14.6
25-Feb-2020 04:32 PM EST,Debit Card,MC,8.14
25-Feb-2020 04:32 PM EST,Credit Card,VISA,6.88
25-Feb-2020 04:30 PM EST,Debit Card,VISA,4.49
25-Feb-2020 04:28 PM EST,Debit Card,VISA,10.81
25-Feb-2020 04:27 PM EST,Debit Card,MC,10.11
25-Feb-2020 04:27 PM EST,Debit Card,VISA,10.95
25-Feb-2020 04:24 PM EST,Debit Card,MC,10.95
25-Feb-2020 04:20 PM EST,Cash,,20.22
25-Feb-2020 04:15 PM EST,Debit Card,MC,16.43
25-Feb-2020 04:14 PM EST,Debit Card,MC,7.58
25-Feb-2020 03:04 PM EST,Cash,,6.74
25-Feb-2020 01:59 PM EST,Cash,,5.19
25-Feb-2020 12:53 PM EST,Gift Cards,,8.85
25-Feb-2020 12:51 PM EST,Debit Card,MC,9.27
24-Feb-2020 09:54 PM EST,Cash,,6.47
24-Feb-2020 09:44 PM EST,Debit Card,VISA,6.47
24-Feb-2020 08:56 PM EST,Debit Card,VISA,25.88
24-Feb-2020 08:55 PM EST,Debit Card,VISA,12.94
24-Feb-2020 08:50 PM EST,Cash,,12.94
24-Feb-2020 08:47 PM EST,Gift Cards,,19.41
24-Feb-2020 08:15 PM EST,Cash,,6.47
24-Feb-2020 08:14 PM EST,Debit Card,MC,6.47
24-Feb-2020 08:13 PM EST,Debit Card,MC,6.47
24-Feb-2020 08:12 PM EST,Debit Card,MC,6.47
24-Feb-2020 08:11 PM EST,Cash,,6.47
24-Feb-2020 07:36 PM EST,Cash,,6.47
24-Feb-2020 07:36 PM EST,Cash,,12.94
24-Feb-2020 07:35 PM EST,Debit Card,VISA,6.47
24-Feb-2020 07:35 PM EST,Debit Card,VISA,6.47
24-Feb-2020 07:35 PM EST,Cash,,0.44
24-Feb-2020 07:34 PM EST,Gift Cards,,18.97
24-Feb-2020 07:30 PM EST,Cash,,19.41
